3.22317657494545	3.2297411386966703	3.2396501950422922	3.1926291319529216	3.2212992601593338
1.0441960987051329	1.0367288679679234	1.0503294071157774	1.0377724735736846	1.0422567118406296
0.6316185991466046	0.6341932729979356	0.6206484082639218	0.6348459185262522	0.6303265497336785
0.4636135664433241	0.4591169466574987	0.46250182776898147	0.44549977453549705	0.45768302885132534
3.892968936102992e+17	3.897605035352151e+17	3.885384122582878e+17	3.89115145167706e+17	3.89177738642877e+17
1075317711.104	1066989703.68	1078900901.9733334	1063380995.2426667	1071147328.0
1075317709.312	1063380994.8586667	1078900903.7653334	1066989700.096	1071147327.008
1075317710.592	1078900896.3413334	1063380995.584	1066989700.608	1071147325.7813333
1075317708.8853333	1063380996.4373333	1078900905.1306667	1066989700.5226667	1071147327.744
1075317704.192	1063380995.1573334	1078900899.2426667	1066989698.9866667	1071147324.3946667
