0.743	0.7536666666666667	0.7546666666666667	0.766	0.7543333333333333
0.877	0.882	0.8923333333333333	0.8806666666666667	0.883
0.9063333333333333	0.926	0.9176666666666666	0.9256666666666666	0.9189166666666667
0.927	0.9366666666666666	0.944	0.9436666666666667	0.9378333333333333
0.949	0.9506666666666667	0.9526666666666667	0.9396666666666667	0.948
0.9486666666666667	0.9563333333333334	0.9613333333333334	0.9593333333333334	0.9564166666666667
0.953	0.9626666666666667	0.9583333333333334	0.9586666666666667	0.9581666666666667
0.961	0.965	0.9656666666666667	0.9656666666666667	0.9643333333333334
0.9686666666666667	0.9696666666666667	0.967	0.9603333333333334	0.9664166666666667
0.973	0.968	0.966	0.9723333333333334	0.9698333333333333
