0.721	0.7263333333333334	0.729	0.7363333333333333	0.7281666666666666
0.875	0.884	0.871	0.869	0.87475
0.9136666666666666	0.926	0.9263333333333333	0.9196666666666666	0.9214166666666667
0.9333333333333333	0.946	0.9436666666666667	0.9426666666666667	0.9414166666666667
0.9566666666666667	0.9503333333333334	0.9423333333333334	0.95	0.9498333333333333
0.9573333333333334	0.952	0.962	0.9563333333333334	0.9569166666666666
0.9596666666666667	0.9566666666666667	0.9643333333333334	0.965	0.9614166666666667
0.9596666666666667	0.9626666666666667	0.9686666666666667	0.9643333333333334	0.9638333333333333
0.9706666666666667	0.9613333333333334	0.9676666666666667	0.973	0.9681666666666666
0.97	0.969	0.975	0.9633333333333334	0.9693333333333334
