2.8554627895355225	2.745880365371704	2.773301839828491	2.8591294288635254	2.808443605899811
2.8593978881835938	2.8609206676483154	2.8097031116485596	2.792992353439331	2.83075350522995
2.8435423374176025	2.842430591583252	2.937253713607788	2.8780548572540283	2.8753203749656677
2.9159281253814697	3.0928099155426025	2.867074966430664	2.9076380729675293	2.9458627700805664
3.39384388923645	3.407996416091919	3.5018553733825684	3.4021482467651367	3.4264609813690186
3.3603291511535645	3.4382553100585938	3.5328269004821777	3.400373697280884	3.432946264743805
3.4590437412261963	3.3905935287475586	3.4517602920532227	3.3921031951904297	3.423375189304352
3.383312463760376	3.3886396884918213	3.607767343521118	3.413602352142334	3.4483304619789124
3.418736219406128	3.6858131885528564	3.404963254928589	3.4449522495269775	3.4886162281036377
3.6189792156219482	3.4694299697875977	3.401848554611206	3.39605450630188	3.471578061580658
