56.85193395614624	56.162511348724365	57.19512343406677	55.287009954452515	56.37414467334747
57.08355212211609	55.9616379737854	58.80728268623352	56.9164502620697	57.19223076105118
59.685099363327026	54.121575593948364	57.58928847312927	56.2634072303772	56.914842665195465
58.42921686172485	55.14699602127075	56.61947751045227	64.18961691856384	58.59632682800293
70.9988465309143	94.90741443634033	58.91834044456482	57.49384641647339	70.57961195707321
53.32440733909607	56.322601079940796	56.58046889305115	53.68670606613159	54.9785458445549
45.11736583709717	22.187393188476562	47.887693643569946	43.112146615982056	39.57614982128143
25.471160411834717	44.054954290390015	40.66218018531799	22.099206924438477	33.0718754529953
56.93832182884216	26.6514949798584	59.32983040809631	56.51532244682312	49.858742415905
56.64120316505432	56.37282180786133	53.27598309516907	58.03921866416931	56.08230668306351
