0.10966666666666666	0.122	0.11466666666666667	0.108	0.11358333333333333
0.11433333333333333	0.10166666666666667	0.10766666666666666	0.10833333333333334	0.108
0.10833333333333334	0.10766666666666666	0.10166666666666667	0.11433333333333333	0.108
0.10166666666666667	0.11433333333333333	0.10833333333333334	0.10766666666666666	0.108
0.10833333333333334	0.11433333333333333	0.10166666666666667	0.10766666666666666	0.108
0.10766666666666666	0.11433333333333333	0.10833333333333334	0.10166666666666667	0.108
0.10833333333333334	0.10166666666666667	0.10766666666666666	0.11433333333333333	0.108
0.11433333333333333	0.10833333333333334	0.10766666666666666	0.10166666666666667	0.108
0.10166666666666667	0.10833333333333334	0.11433333333333333	0.10766666666666666	0.108
0.10766666666666666	0.10833333333333334	0.11433333333333333	0.10166666666666667	0.108
