3.4867820739746094	3.77327823638916	3.502300977706909	3.534705877304077	3.574266791343689
3.6187665462493896	3.6145362854003906	3.5861546993255615	3.5326626300811768	3.5880300402641296
3.571241617202759	3.629517078399658	3.571883201599121	3.672182083129883	3.6112059950828552
4.073210000991821	4.136269569396973	3.9643678665161133	4.266395568847656	4.110060751438141
4.38398814201355	4.338601112365723	4.339688777923584	4.486995458602905	4.38731837272644
4.3565754890441895	4.353678226470947	4.312359809875488	4.33074688911438	4.338340103626251
4.421070337295532	4.325238943099976	4.3941969871521	4.339648008346558	4.370038568973541
4.331537961959839	4.307961702346802	4.348972320556641	4.621417045593262	4.402472257614136
4.426912784576416	4.266000032424927	4.41579794883728	4.56744909286499	4.419039964675903
4.217701435089111	4.197381258010864	4.15436577796936	4.105187654495239	4.168659031391144
